BarCode,MRP,ItemName,Category,SubCategory,COMPANY,BRAND,UnitType
8906001052777,0,MOTHER REC MANGO PICK MUST OIL 1KG JAR,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052784,190,MOTHERS MIXED PICKLE 1 KG,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052807,84,MOTHERS RECIPE KADHAI PANEER MIX 80g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052883,17,MOTHERS RECP GINGER PASTE 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052913,17,MOTHERS RECP GARLIC PASTE PCH 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052920,80,MOTHERS RECIPE GINGER GARLIC PASTE 500g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052937,5,MOTHERS REC PASTES GINGER GAR 30g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052944,17,MOTHERS RECP GINGER GARLIC PAST PCH 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052951,38,MOTHERS RECP GINGE GARLIC PAST BOTL 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052968,32,MOTHERS RECP GINGR PASTE PCH 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052975,36,MOTHERS RECP GARLIC PASTE PCH 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001052982,0,MOTHER R PUNJABI MANGO PICKLE 1KG BTL,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053163,29,MOTHERS REC PULIOGARE MIX 100g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053248,140,MOTHERS REC PICKLE ANDH AVAKY JR 1K,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053293,32,MOTHERS RECP GINGR GARLIC PASTE PCH 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053323,38,MOTHERS RECP GINGER PASTE BOTL 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053330,38,MOTHERS RECP GARLIC PASTE BOTL 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001053361,28,MOTHERS RECP TAMARIND PASTE PCH 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001054092,125,MOTHERS REC PICKLE SWEET AMLA HONEY 1K,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001054306,46,MOTHERS REC PAPAD CHANA MSL 200g,PACKAGED FOODS,SNACKS,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001055174,150,MOTHER RECIPE ASTD CELEBR FESTIV 750g OP,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001055303,70,MOTHER REC PKL 7IN1 FAMILY 430g/440g OP,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001055983,38,MOTHERS URAD PAPAD 200G,PACKAGED FOODS,SNACKS,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001058151,45,MOTHERS PUNJABI MASALA PAPAD 200G,PACKAGED FOODS,SNACKS,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001058182,38,MOTHERS GREEN CHILLI GARLIC PAPAD 200GM,PACKAGED FOODS,SNACKS,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001059004,0,MOTHER'S RECIPE COMBI OFFER,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099079,0,MOTHERS RICE UPMA 180G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099321,40,MOTHERS FISH CURRY MIX 80G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099338,40,MOTHERS VEG MAKHANWALA MIX 75G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099345,40,MOTHERS KADAI PANEER MIX 80G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099642,0,MOTHERS KERALA MANGO 300GM,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099666,0,MOTHERS ROZAANA MANGO PICKLE 1 KG,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099673,150,MOTHERS REC PICKLE ROZAANA MIXED JR 1K,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099758,0,MOTHERS R ROZ MANGO MIX PICKLE 500G JAR,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099871,40,MOTHERS CHICKEN CURRY MIX 80G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099925,40,MOTHERS CHICKEN NAWABI MIX 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099949,46,MOTHERS VERMICELLI PAYAS MIX 200G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001099956,29,MOTHERS PULIOGARE MIX 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
8906001140214,0,UNIBIC DOUBLE CHOCO CHIP 150GMCBD,PACKAGED FOODS,BISCUITS,Unibic Biscuits India Private Limited,UNIBIC ,PC
8906001231080,17,POWER DETERGENT CAKE BLUE 300G,HOME CARE,WASHING BARS,power soaps,POWER ,PC
8906001231295,10,POWER DETERGENT CAKE YELLOW 200G,HOME CARE,WASHING BARS,power soaps,POWER ,PC
8906001231301,10,POWER DETERGENT CAKE BLUE 200G,HOME CARE,WASHING BARS,power soaps,POWER ,PC
8906001231509,11.5,POWER SOAP 250,HOME CARE,WASHING BARS,power soaps,POWER ,PC
8906001245681,140,EQUAL 2*100T+TAJMAHAL TEA BAG 20P,STAPLES,SALT & SUGAR,EQUAL,EQUAL ,PC
8906001364603,0,MOHANI PREMIUM TEA BAG 100'S,BEVERAGES,TEA,MOHANI TEA,MOHANI ,PC
8906001366003,0,MOHANI CTC LEAF TEA SUPREME 1KG,BEVERAGES,TEA,MOHANI TEA,MOHANI ,PC
8906001366102,0,MOHANI CTC LEAF TEA SUPREME 500G,BEVERAGES,TEA,MOHANI TEA,MOHANI ,PC
8906001366300,0,MOHANI CTC LEAF TEA SUPREME 250G,BEVERAGES,TEA,MOHANI TEA,MOHANI ,PC
8906001380016,115,CREMICA TOMATO KETCHUP 1KG,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380122,99,CREMICA TOMATO KETCHUP SQUEEZY 1KG,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380238,0,CREAMICA CH DP BK PEP,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380252,0,CREAMICA CHIP DIP,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380535,0,CREAMICA BRD SPRD TAND,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380542,0,CREAMICA BRD SPRD KORMA,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380559,80,CREMICA SANDWICH BREAD SPREAD 300GM,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380566,0,CREAMICA BRD SPRD P/T,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380573,0,CREAMICA BRD SPRD MINT,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREAMICA ,PC
8906001380795,77,CREMICA EGG MAYONNAISE 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380801,77,CREMICA VEG MAYONNAISE 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380825,129,CREMICA VEG MAYONNAISE 450GM,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380900,80,CREMICA SLD DRES THOUSAND ISLAND 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001380979,72,CREMICA SAUCE ENGLISH MUSTARD BT 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001381006,80,CREMICA TARTAR SAUCE 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001381105,80,CREMICA SANDWICH SPREAD 300g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001381334,0,CREMICA KRISPS SALT N PEPPER 32GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001381341,0,CREMICA KRISPS MIRCH MASALA 32GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001381549,0,CREMICA MAST SAUCE,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001381563,182,CREMICA CHOCOLATE SYRUP THICKER 700g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001381617,75,CREMICA PIZZA PASTA SAUCE 225G,PACKAGED FOODS,NOODLES / PASTA/ VERMICILLI,Mrs. Bectorfoods,CREMICA ,PC
8906001381624,108,CREMICA PIZZA PASTA SAUCE 425GM,PACKAGED FOODS,NOODLES / PASTA/ VERMICILLI,Mrs. Bectorfoods,CREMICA ,PC
8906001382379,93,CREMICA SAUCE IMLI CHATAKA BT 500g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001382393,93,CREMICA SAUCE PUDINA CHATAKA BT 460g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001382768,88,CREMICA SALD DRES ITALIAN DIP BT 350g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001382775,88,CREMICA SALAD DRES CAESAR DIP BT 350g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Mrs. Bectorfoods,CREMICA ,PC
8906001388166,0,CREMICA ALOO BHUJIA 150GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001388173,0,CREMICA BIKANERI BHUJIA 150GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001388180,0,CREMICA NAVRATAN MIX 150GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001388197,0,CREMICA KHATTA MITHA 150GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001388203,0,CREMICA CHATPAT NIMBOO 150GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001388227,0,CREMICA MOONG DAL 140GM,PACKAGED FOODS,SNACKS,Mrs. Bectorfoods,CREMICA ,PC
8906001389934,50,OPERA OLIVE CHEESE JALAPENO CHIPS 60GM,PACKAGED FOODS,SNACKS,IMPORTED,OPERA ,PC
8906001502050,0,TODAY TEA 1KG,BEVERAGES,TEA,TODAY TEA,TODAY ,PC
8906001727019,0,PARAS GHEE 1 LTR PP,STAPLES,"BUTTER, GHEE ETC",PARAS DAIRY,PARAS ,PC
8906001727140,0,PARAS DESI GHEE 1KG,STAPLES,"BUTTER, GHEE ETC",PARAS DAIRY,PARAS ,PC
8906001727149,0,PARAS PURE DESI GHEE 1 LTR CBD,STAPLES,"BUTTER, GHEE ETC",PARAS DAIRY,PARAS ,PC
8906001727316,0,PARAS GHEE 970 ML CBD,STAPLES,"BUTTER, GHEE ETC",PARAS DAIRY,PARAS ,PC
8906001727378,0,PARAS GHEE 970 ML POUCH,STAPLES,"BUTTER, GHEE ETC",PARAS DAIRY,PARAS ,PC
8906002000012,75,FUN FOODS MAYONNAISE 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000050,79,FUN FOODS SANDWICH SPREAD 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000074,79,FUN FOODS CHEESE N CHILLI SPREAD 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000104,79,FUN FOODS THOUSAND ISLAND 300G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000111,79,FUN FOODS PIZZA TOPPING 325G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000135,79,FUN FOODS GARLIC CHILLI SPREAD 325G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000159,65,FUN FOODS ENGLISH MUSTARD 300G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000227,0,FUNFOOD MSM STAWBERY 200GM,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000234,59,FUN FOODS BUTER SCOTCH MLK SHAKE MX 200G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000241,0,FUN FOODS VANILLA MILK SHAKE 250G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000258,0,FUNFOOD CHOCOLATE,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000265,0,FUNFOOD MSM BADAM ELICHI 200GM,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000272,0,FUNFOOD MSM COLD CAFFEE,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000296,69,FUN FOODS STRWBRY DESRT TOPNG SYRUP 300G,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000302,75,FUN FOODS CHOCO DESERT TOPPING SYRUP300G,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000319,69,FUN FOODS BUTR SCTCH DESRT TOPNG SYRP300,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000326,99,FUNFOODS CON DSRT EGLES BAKE 11CAKE 250g,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000333,89,FUN FOODS EGLESS CHOCOLATE CAKE MIX 250G,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000371,0,FUN FOODS THUSND ISLAND DRESING 250GMBTL,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000395,0,FUN FOODS MINT MAYONNAISE 250GM BTL,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000418,0,FUN FOODS PASTA DRESSING 250GM BTL,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000456,79,FUN FOODS TARTARE DIP 290G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000463,79,FUN FOODS EGGLESS SANDWICH SPREAD 300G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000487,75,FUN FOODS DIET EGGLESS MAYONNAISE 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000494,75,FUN FOODS EGGLESS MAYONNAISE 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000876,75,FUN FOODS BURGER MAYO 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000883,75,FUN FOODS GARLIC MAYONNAISE 275G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002000890,0,FUN FOOD BROWNIE 250G,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002000913,99,FUN FOODS KESAR PISTAMLK SHKE MIX 200G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000920,0,FUN FOODS BANANA MILK SHAKE 300G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002000937,59,FUN FOODS ROSE MILK SHAKE MIX 200G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002001064,69,FUN FOODS MUSTARD SAUCE 290G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001118,85,FUN FOODS PASTA & PIZZA SAUCE 325G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001125,79,FUN FOODS SALSA 400G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001132,0,FUN FOODS BLACK CURRANT MILK SHAKE 280G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002001149,0,FUN FOODS LITCHI MILK SHAKE 280G,BEVERAGES,OTHER DRINKS,Dr. Oetker India,FUN FOODS ,PC
8906002001156,129,FUN FOODS SLD DRSNG CRMY PNUT BTR 340g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001163,129,FUN FOODS SLD DRSNG CRCY PNUT BTR 340g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001187,39,FUN FOODS RED CHILLI SAUCE 210G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001194,39,FUN FOODS GREEN CHILLI SAUCE 200G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001200,39,FUN FOODS SOYA SAUCE 210G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002001217,39,FUN FOODS VINEGAR SPICY BT 190g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002003242,109,FUN FOODS MAYONNAISE OLIVE OIL EGLS 275g,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
8906002004133,129,FUNFOOD SPREAD CHOCOLATE FUDGE BT 350g,PACKAGED FOODS,BAKING/DESSERT PREP,Dr. Oetker India,FUN FOODS ,PC
8906002080014,12,SAKTHI TURMERIC POWDER 50 G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080021,24,SAKTHI TURMERIC POWDER 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080025,40,SAKTHI RASAM POWDER 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080038,50,SAKTHI TURMERIC POWDER 200G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080045,120,SAKTHI TURMERIC POWDER 500G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080090,1,SAKTHI TURMERIC POWDER 10G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080106,5,SAKTHI TURMERIC POWDER 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080120,0,SAKTHI CHILLI POWDER 100GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080137,52,SAKTHI CHILLI POWDER 200G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080144,142,SAKTHI CHILLI POWDER 500G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080182,5,SAKTHI CHILLI POWDER 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080199,1,SAKTHI CHILLI POWDER 10G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080229,24,SAKTHI CORIANDER POWDER 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080236,46,SAKTHI CORIANDER POWDER 200G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080243,115,SAKTHI CORIANDER POWDER 500G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080281,3,SAKTHI CORIAANDER POWDER 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080298,1,SAKTHI CORIANDER POW 10G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080328,32,SAKTHI SAMBAR POWDER 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080335,62,SAKTHI SAMBAR POWDER 200G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080410,19,SAKTHI CURRY POWDER 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080427,37,SAKTHI CURRY MASALA 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080519,15,SAKTHI CHILLY CHUTNEY POWDER 50G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002080526,29,SAKTHI CHILLI CHUTNEY POWDER 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002080588,7,SAKTHI IDLI CHILLI POWDER 20G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002080618,0,SAKTHI RASAM POWDER 50GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080625,0,SAKTHI RASAM POWDER 100GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080687,6,SAKTHI RASSAM POWDER 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080816,30,SAKTHI DHAL POWDER 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002080915,0,SAKTHI GARLIC RICE POWDER 100GM,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081011,15,SAKTHI TAMRIND RICE POWDER 50G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081042,6,SAKTHI TAMARIND RICE POWDER 20G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081110,28,SAKTHI CURRY LEAF POWDER MIX 100G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081219,14,SAKTHI LEMON RICE POWDER 50G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081257,6,SAKTHI LEMON RICE 20G,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,SAKTHI MASALA,SAKTHI ,PC
8906002081417,19,SAKTHI MUTTON MASALA 50 GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081424,0,SAKTHI MUTTON MASALA 100GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081455,6,SAKTHI MUTTON MASALA 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081516,17,SAKTHI CHICKEN MASALA 50 GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081523,34,SAKTHI CHICKEN MASALA 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081578,6,SAKTHI CHICKEN MASALA 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081615,30,SAKTHI BIRIYANI MASALA 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081677,7,SAKTHI BIRYANI MASALA 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081714,18,SAKTHI FISH FRY MASALA 50 G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081776,18,SAKTHI FISH CURRY MASALA 50 G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081806,6,SAKTHI FISH CURRY MASALA 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081813,31,SAKTHI GARAM MASALA 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002081912,22,SAKTHI EGG KURMA MASALA 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082018,20,SAKTHI CHILLI CHICKEN-65 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082056,6,SAKTHI CHILLI CHICKEN 20G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082117,65,SAKTHI BLACK PEPPER 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082162,10,SAKTHI BLACK PEPPER 10G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082216,24,SAKTHI CUMIN POWDER 50G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082315,18,SAKTHI ANISEED POWDER 50 G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
8906002082414,31,SAKTHI SUNDAKKAI VATHAL 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
